Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop,Fertilizer
26.803642627195213,0.722084422149724,104.18311333193152,5.129774007153916,56.56829243194845,0.0,39.39528622590811,1.0059829372913152,Peaty Soil,Pigeon Peas,Dap
20.483420785595975,0.7867828144031931,102.80002418709869,6.034409196135474,63.76065904010227,66.9519017873275,53.01536256305348,1.3089486886034638,Peaty Soil,Apple,Organic Fertilizer
4.082173633394933,0.5781976348486736,81.94853947715728,5.586059679851517,67.04939775093015,38.572628164377825,48.02611761395243,0.8626847451664718,Acidic Soil,Grapes,Dap
29.617165318006233,0.5722756945127375,85.88560021496883,6.734966621678033,62.81562667729609,112.35145949442759,97.56993242661046,1.1179001783341735,Neutral Soil,Mango,Water Retaining Fertilizer
35.71439651312083,0.7499714682801604,65.12161818703042,6.06809276707804,58.59166324126913,37.007294545596956,55.26934096787369,1.2015937047220424,Peaty Soil,Mango,Dap
29.136212983035662,0.6819170424737885,102.96789747107475,7.764896602451812,64.8953693649585,172.04067055783665,51.97113055052147,0.4394816314492636,Alkaline Soil,Sugarcane,Compost
24.462432280724556,0.5838747371491279,123.45280998982162,6.6567648890027105,58.75265945360096,92.81721818956275,74.24253884106068,1.0887468639891018,Neutral Soil,Wheat,Water Retaining Fertilizer
4.053358834795575,0.4046890251710798,15.626796230494577,5.954233495211234,33.85124242000667,64.98173630510807,53.3820283767067,2.159177525522968,Acidic Soil,Muskmelon,Urea
29.6477164571629,0.5899505884498096,299.7824901769519,7.566075068242409,67.00860151939573,64.80726521842901,64.39404866838606,0.9111797018045684,Peaty Soil,Sugarcane,Compost
20.453058225024613,0.7540126316032473,68.03683936394603,6.923380794938409,33.81930564931043,43.85079897425589,50.90533466418043,1.7063857472518273,Loamy Soil,Peas,Urea
27.267021632478283,0.530134101529144,51.52603710622964,8.6845676081223,54.15017398981649,34.62095910967241,43.02519230498193,2.7930439488382532,Peaty Soil,Moth Beans,Dap
17.072042346591225,0.5210787445524215,84.77242560123095,6.309666365183469,52.8423833212028,79.23803123418261,63.58358070018533,1.042329574403709,Neutral Soil,Maize,Water Retaining Fertilizer
22.003756055340066,0.6026956393630798,50.64455472434566,5.758772813260019,54.623547991782715,51.873099166699255,164.3520467685617,0.8143116059423676,Acidic Soil,Maize,Lime
29.28685300628631,0.5105245706482356,75.06359231936436,6.001207761160908,55.96984565820225,59.358014393705794,42.19947986702033,1.0565784574832424,Acidic Soil,Grapes,Muriate Of Potash
22.36970129499712,0.42846462493423254,81.877445376913,5.988252327788395,51.808193907583686,48.900705129479725,47.452794347613946,1.5965717390333363,Acidic Soil,Grapes,Dap
23.60948206705279,0.7309974292750008,98.77777995784591,5.989756473633408,53.77786811126967,38.1532255633426,52.26215718017779,1.3168021136202694,Acidic Soil,Kidney Beans,Dap
28.370005825265707,0.3885983441763897,52.36020186294745,7.164805377958935,37.164617332242074,114.87562870051575,62.31331174979717,1.6505346509438847,Neutral Soil,Mung Bean,Urea
33.45338682223369,0.8310232537983671,65.74842636050377,7.205299995892587,53.27545524350951,75.07080067655593,66.32313178463156,1.24798440032972,Loamy Soil,Black Gram,Balanced Npk Fertilizer
20.175187428667638,0.4710130122284254,112.2617865729727,6.586844893327451,56.49973091717405,116.41167911098773,108.66191297846858,2.336233815879543,Neutral Soil,Maize,Water Retaining Fertilizer
22.362750192504144,0.6876270080978395,106.08273689529912,5.691404336472193,63.64072288440594,41.94612701734776,46.12815231816373,2.2413378879738217,Acidic Soil,Apple,Dap
25.565844704790543,0.3931053003895809,17.72701094718423,6.633594728059129,53.01609608136272,95.16377912492064,47.38978645690693,1.765616863948923,Neutral Soil,Muskmelon,Muriate Of Potash
18.071414231227017,0.43828926219340236,45.58940460901543,6.1723236303058915,47.75127721880154,35.78371839757214,50.66333795932224,1.3626342588220712,Acidic Soil,Peas,Urea
53.0546442612153,0.5183171603286718,106.1923467975525,6.6426756712186075,68.92012678119197,56.803588357488486,68.43881595777795,2.0082019607992807,Acidic Soil,Adzuki Beans,Water Retaining Fertilizer
48.90770332272987,0.4273731285456234,35.14410188631449,6.869085338443112,34.72155264312832,25.189702382933696,62.2406485831239,2.1859781157794917,Neutral Soil,Millet,Urea
18.860550427116205,0.5128532112988258,73.47995503095935,6.592109417471419,57.708172992350285,64.79412508624992,54.50683117542852,1.7716054051898622,Acidic Soil,Grapes,Water Retaining Fertilizer
42.93699917862367,0.42165319713591753,191.55371834031325,6.764684492138233,88.5114301500651,138.35505160191374,157.27084830635124,1.1483599216564175,Neutral Soil,Papaya,Water Retaining Fertilizer
23.466413585180142,0.586516854053448,150.47024240597466,6.786176845009446,58.17510558671583,82.4173693351936,81.87834920857436,2.0033789840758325,Neutral Soil,Maize,Water Retaining Fertilizer
28.56632728599672,0.5430267027766873,143.79813745827514,6.952347159126768,58.73601280075836,67.7561271746148,90.38449652022557,2.4145351397530144,Neutral Soil,Wheat,Water Retaining Fertilizer
49.43936980968072,0.8343857686851447,107.35706468165294,5.336400110462089,73.54986347354316,39.89174028544331,49.29929016863696,2.5040754701056662,Peaty Soil,Adzuki Beans,Dap
51.84780553797083,0.4101083224832476,74.43868068765426,8.536958220387998,51.20576900938645,31.446784907294493,45.86393043680253,0.633421361205345,Alkaline Soil,Chickpea,Urea
55.20009051102738,0.4652970925284537,139.56496926190502,5.778038197011405,68.15271213988929,50.453220432110754,0.0,1.8481054294250494,Acidic Soil,Adzuki Beans,Muriate Of Potash
24.382834250583958,0.7355876601468867,60.85452124326974,6.635929531517549,57.925369219534886,46.7927676510309,47.000931482520386,1.5259903413669051,Peaty Soil,Watermelon,Dap
32.622816464486455,0.4179937835843411,86.07585071305857,6.243795828950623,57.142072946452394,42.21372769416968,63.494028540702224,1.813099175830024,Acidic Soil,Wheat,Dap
23.669987188561958,0.6790826598483888,44.82618573802136,6.7045455969991075,54.230313259754716,47.239820822306775,46.89760632300142,0.840446065445715,Acidic Soil,Watermelon,Dap
33.043351261072196,0.5215895557444767,13.518732367533675,8.87791510378432,51.23456206256829,181.76094492363362,40.72151265287849,1.4679160992616855,Acidic Soil,Moth Beans,Muriate Of Potash
28.713504906532815,0.5767078992181349,54.74536513305382,6.721019749682663,53.88269664996183,136.1086696606517,79.42435193445607,0.8173934626096656,Neutral Soil,Mung Bean,Compost
19.959699521047607,0.46155487379186855,98.36569605499062,7.259539100311902,56.4429078005564,137.33440205310862,143.47285157620811,1.5131439892049554,Neutral Soil,Pomegranate,Water Retaining Fertilizer
18.192821247602204,0.21705435593939482,103.70022237660172,7.105462524169973,59.30423755228718,138.81467279393107,151.27774730512402,1.9515308687373454,Loamy Soil,Pomegranate,Water Retaining Fertilizer
28.860071081364673,0.6658869352930146,66.41795783437186,5.967471948514444,56.87461853200674,39.190716963225604,50.359507820669705,1.222686990927457,Acidic Soil,Ground Nut,Dap
23.865307483962983,0.6338540165065817,132.40343848651275,5.920153023044223,65.69652070303415,57.29507165673872,48.40682752590416,1.7086708763314256,Acidic Soil,Apple,Muriate Of Potash
24.658890982287986,0.6622116515381212,107.15722172241814,8.037855311875134,64.22588475243387,0.0,61.05397818149555,1.180932745112931,Peaty Soil,Orange,Dap
19.49318902835544,0.7331941487593666,93.35432772288056,5.0216961803602125,56.88737065536247,42.1960876846944,47.862694374938386,1.231941673070501,Peaty Soil,Pigeon Peas,Dap
31.67877613557775,0.38078330845646324,89.9621025292395,5.118389949532992,60.39498866370031,35.96785320292331,52.436166256600885,1.8391087840435347,Acidic Soil,Mango,Dap
17.628975822506746,0.6032226604510816,63.65079954240822,6.474172324387521,50.10602266680631,32.66423176621893,42.79256562909888,1.1258552170631848,Acidic Soil,Peas,Dap
25.981892883579505,0.6782528535270828,134.93730023022036,8.509405511720365,67.19655278667678,40.20904091887103,61.7890959002678,2.0832971951392043,Peaty Soil,Sugarcane,Dap
29.92260484421073,0.6951596962581518,80.18266303319079,3.809736594372188,57.37765037788012,35.15042925064466,153.86070839663859,2.6466121448384694,Acidic Soil,Mango,Dap
32.33650785312595,0.42337418770041474,94.26124761707555,5.714577248166324,86.97399480225151,48.00471951286228,52.8691404403931,1.9606752191230026,Acidic Soil,Banana,Dap
21.92634548313679,0.6710121062913895,293.31078127394903,5.72589925619813,52.581468466713794,47.52812073959717,53.65144404239692,0.5420084838769644,Acidic Soil,Kidney Beans,Dap
20.592487422512544,0.5574171134290685,141.28353861882894,5.4597533793162905,56.43007457687205,36.42394492927806,55.422684121470326,1.5479414715837234,Acidic Soil,Kidney Beans,Dap
43.76710337156616,0.5527745821118875,30.389678178066827,6.460744371422109,54.612498370006314,33.73739943545413,48.463293787356136,2.2110923098860287,Neutral Soil,Millet,Dap
3.949464394716533,0.7150608772052198,83.320781789545,4.61084958140968,64.25784935000576,37.220658126656346,47.33718959054835,1.3298300717433065,Peaty Soil,Pigeon Peas,Dap
20.837886513949048,0.9467309522539878,104.65838657843133,5.767874960801693,52.444458316526344,24.001803026743364,60.33744005346771,1.9490375146716044,Peaty Soil,Kidney Beans,Dap
31.554949582711398,0.5370227826771604,53.10254914794697,5.985204543061041,55.61025766985719,58.75934774794278,52.38226123955217,0.7485852628528954,Acidic Soil,Ground Nut,Muriate Of Potash
21.43793880908688,0.4606303004305935,112.63072098938788,5.6820102043813225,63.22618410194222,55.804601319106276,61.45051192370826,1.089457363389582,Acidic Soil,Apple,Lime
24.932222595620868,0.8047451424794814,45.93105985217064,8.999640771811219,57.970296716416854,51.0929188941687,55.10308120444042,1.8997502479529342,Peaty Soil,Watermelon,Gypsum
19.153041884930335,0.2322926272568723,113.7389906214721,6.779720944874174,61.05798471230155,136.73576427671617,149.50750801930187,1.9510653415031785,Loamy Soil,Pomegranate,Water Retaining Fertilizer
20.864230140857103,0.4328605801804304,84.13142729784465,6.0003723394701005,57.68157742299026,53.33312327349407,46.91682445400507,0.9861819536736744,Acidic Soil,Pigeon Peas,Muriate Of Potash
30.231667025457913,0.7072145076292662,79.92578164893888,5.969267803252636,61.29309304980343,0.0,57.420854955773606,1.9839895766914546,Acidic Soil,Ground Nut,Dap
25.555880483066847,0.6718549148444471,108.46101183307653,7.747139611228984,62.997153503197964,0.0,57.22761564733413,1.2453268920531098,Peaty Soil,Orange,Dap
29.312084946488064,0.44610235728265474,96.11589623450817,6.464376871149141,60.000823179899186,69.57897795597705,70.99812296588372,0.9436910281337457,Neutral Soil,Wheat,Compost
42.43193062065878,0.47191859921115087,0.0,6.248628867302899,52.984547161007725,37.907180715425554,44.33942706303434,1.3147908483549826,Acidic Soil,Millet,Dap
28.47787266147505,0.6400145907965243,71.92866264975667,9.484734640491704,57.13831885140546,41.588401700888056,35.347627983060775,0.3332155335727605,Alkaline Soil,Moth Beans,Dap
27.184452300892122,0.7107017725917627,129.27176998804256,6.819801141974606,62.88290320005836,0.0,128.01754417845055,0.8674586632992204,Loamy Soil,Sugarcane,Dap
22.535696331256727,0.45056068205550814,86.78420743065627,6.512768399668749,59.045349862022114,63.81829368247891,64.49400336562799,2.607986188290733,Acidic Soil,Cotton,Water Retaining Fertilizer
25.05008368431863,0.6259923239374057,99.57195146703543,5.9967213659871454,60.66640397004839,46.72304140247419,47.742042778137574,2.377812464291995,Acidic Soil,Pomegranate,Dap
27.834900286285386,0.6617190847707983,74.62646260784518,6.868709873292407,60.553754154922906,139.93026920481887,104.77677002038288,2.481825211628948,Loamy Soil,Watermelon,Water Retaining Fertilizer
30.59387843355322,0.22525404586269004,17.495166978874394,8.997094415703947,52.69530339864625,47.665514842742255,51.46811303403544,1.2512821322172458,Peaty Soil,Moth Beans,Dap
24.332329147938673,0.6053444059967593,77.13631442592721,5.794481032334254,55.22537414419305,70.42509714271424,53.823759301715505,2.436177993156336,Acidic Soil,Watermelon,Lime
24.96803995782077,0.5274238482679362,41.04370719811054,6.536072349216421,58.49969306081074,155.3524976270091,78.58725183663216,0.4955378119766787,Neutral Soil,Watermelon,Compost
33.31402654997339,0.7899264210888431,97.61819912310162,4.903738708017291,63.11225878965574,42.90086103620914,56.000437746080266,1.88554367460625,Peaty Soil,Mango,Dap
26.374495191617356,0.7082177513924572,106.26893077982494,4.876414065703389,55.7212358128947,0.0,37.6654169752326,1.0139260533256007,Peaty Soil,Pigeon Peas,Dap
28.183662855208933,0.7569152527855442,90.27811131095616,7.146947164469498,64.10049858030125,76.22858377316263,80.43170690975252,2.188993806749024,Loamy Soil,Sugarcane,Balanced Npk Fertilizer
21.982477687396003,0.8301769479805581,183.89385167648692,6.110397500262472,73.1524887742771,51.39373046851855,63.213112501493676,1.2274552943549624,Peaty Soil,Rice,Organic Fertilizer
24.263840542218993,0.7321732270779027,140.2164788632092,7.3150007429262125,64.26679820264795,73.29391629665426,80.86781584684336,1.8077563124550222,Loamy Soil,Sugarcane,Balanced Npk Fertilizer
18.484794139194754,0.4361186791507406,146.50166418181388,4.733177238076048,52.81461784474856,28.427481871845675,35.67835209037939,2.072303402549999,Acidic Soil,Pigeon Peas,Dap
26.4459499609914,0.7204708968691372,0.0,6.997715748320678,54.36606033613633,63.294678053195966,48.90874309486809,1.5615745529766416,Acidic Soil,Watermelon,General Purpose Fertilizer
29.978557848632047,0.6886196809058469,33.32395063532295,6.092997528056816,53.962565033333725,69.70938433182451,51.522520238347944,1.7896469128811496,Acidic Soil,Muskmelon,Muriate Of Potash
28.06979607976168,0.47647831530923135,81.61217400479407,6.582076736379584,59.67592317873744,52.64091991658095,65.66433772999528,2.4542494057644255,Acidic Soil,Wheat,Water Retaining Fertilizer
36.221805253209006,0.3602292127741385,0.0,7.067065874752017,60.84613085584091,65.89806340723509,70.0136271180462,2.093407506277461,Neutral Soil,Wheat,Water Retaining Fertilizer
33.05385711485822,0.5494552121294882,146.96068103018874,4.763800556230182,59.4848053138845,30.94114775809615,160.67133109992582,2.0099037381768454,Acidic Soil,Pigeon Peas,Dap
16.89985936054835,0.5853097008580541,89.26446614683832,8.846065789988518,52.64342171664434,27.892379939863282,51.76356880591769,1.1835526311079982,Peaty Soil,Chickpea,Dap
27.35346954156838,0.7110724676255731,84.42804201989786,5.589682120699489,52.83144583282774,0.0,44.20440122210623,1.1619605296438509,Acidic Soil,Tobacco,Dap
11.073062768466285,0.6267031106273245,61.680741311682766,5.999814067460107,56.43557580897998,62.971561449479566,40.582742749021264,1.3087062012543116,Acidic Soil,Grapes,Muriate Of Potash
31.64323870855479,0.5523839578978553,132.15139706026778,4.9606260991960225,57.71413401264794,42.575850320279,63.861290496192275,1.9594212556711084,Acidic Soil,Pigeon Peas,Dap
22.041970989755093,0.5180637079834751,87.06424900654866,6.158302003568739,49.57815412050488,28.295649559018884,50.576394650641205,1.3901355142495664,Acidic Soil,Kidney Beans,Dap
35.52263550244736,0.5554758616091128,104.6945454761712,5.83396407348332,64.34909619659646,71.28513069449409,61.449475144862745,1.3451545353215306,Acidic Soil,Ground Nut,Water Retaining Fertilizer
51.739714271655544,0.23280242162148448,142.7094839857134,6.7793666745191015,61.83697568511333,66.1303246927861,94.2600134838192,0.4350926215922625,Neutral Soil,Wheat,Compost
27.193260423350235,0.5916033431551457,78.9343369511646,7.500007853920017,57.69840752243722,152.43509675956273,129.61157288069924,0.7749605361043155,Loamy Soil,Black Gram,Compost
19.922467833721505,0.5195104596957293,319.0616617865327,6.319184232761472,54.04206031592121,39.32503546285701,57.34053628042822,1.5647964373409524,Acidic Soil,Peas,Dap
20.006782768490318,0.6114617794934009,71.13529277574484,6.3751585681543865,58.74731859683633,63.563768422953764,55.18065487047167,0.0,Acidic Soil,Grapes,Compost
19.263509718517724,0.4742512562510437,99.0341739567756,6.637958892155039,60.179100870949654,112.67846543925462,83.71500110420692,1.5972063429646457,Neutral Soil,Pomegranate,Water Retaining Fertilizer
28.62495421760832,0.7396069885201826,107.49577176285378,7.549788427157499,63.79669899713168,181.67731469137215,48.52680913378103,0.4202023150327088,Alkaline Soil,Sugarcane,Compost
21.843893648200194,0.6290636586586242,69.94641144774943,6.708082628499039,55.211913537718246,69.28187515346703,72.797588289238,1.2244696210621542,Loamy Soil,Maize,Water Retaining Fertilizer
28.506771615402624,0.4862365999137238,87.61793771154474,6.111474499832612,57.2235703071845,52.25162425914466,53.66978014463802,0.7383327818475162,Acidic Soil,Tobacco,Compost
27.423808802529496,0.5900156400624686,37.19271623549627,6.300888502841123,58.32194608883154,80.87979830511858,42.80038031640315,2.1391873470541998,Loamy Soil,Lentil,Muriate Of Potash
26.439025902414823,0.4906859991677562,38.21643399105914,6.504203864560152,55.175629078144844,107.867608710041,57.00731245116351,1.8621995349927505,Neutral Soil,Mung Bean,Water Retaining Fertilizer
54.53219775830763,0.4881835457259126,48.415683597120406,6.948027718177173,47.945025937276434,104.04506078658079,140.61535202870166,1.5990766220276005,Neutral Soil,Millet,Urea
20.382404390496863,0.4340283871218878,67.90565112210456,6.103193777416815,48.539109164788975,32.784578125476536,35.96569488199959,1.5407897673587825,Acidic Soil,Peas,Urea
20.342915678649227,0.40109458442546875,123.6705902043021,7.33856455881013,57.985311652689035,148.23825235017065,142.3630559026196,2.2245730334478595,Neutral Soil,Pigeon Peas,Water Retaining Fertilizer
17.418719020021776,0.3673051868095246,72.17044358530248,5.927476177215155,51.64139009142737,41.33931355680096,50.487239785856374,0.8614445148934585,Acidic Soil,Tobacco,Dap
26.811014986911083,0.48683740952545046,79.8194037085009,6.264459766285718,59.72312800860258,37.66433114233563,44.59316863962426,0.8807080637247267,Acidic Soil,Tobacco,Dap
33.00573135010729,0.7736529702431879,77.34390560598699,6.646092628694743,59.21819987507833,80.10802812128523,59.00246593862123,1.2232022181558078,Loamy Soil,Black Gram,Balanced Npk Fertilizer
48.19456480920155,0.5047247405647463,144.35553090061345,6.647775041353131,59.9243603056207,61.5960324110928,62.85749626112916,2.3279325729973626,Acidic Soil,Sugarcane,Water Retaining Fertilizer
11.92415234632691,0.683272446700126,125.55858766445206,6.551218665782839,52.30118797090563,78.77201565844325,74.21572906805521,1.412317119952106,Loamy Soil,Orange,Water Retaining Fertilizer
21.4633660716667,0.4895244139014143,109.52034363435895,7.093443439313691,57.185206302142255,119.77234127216394,109.12877295567947,2.20449987075511,Neutral Soil,Maize,Water Retaining Fertilizer
16.896107621029703,0.5542148735911213,93.19885397411939,8.230567986847666,49.60809497351956,27.98729612828521,51.485945530167236,1.1568291474314116,Peaty Soil,Chickpea,Dap
25.54409465167147,0.7015553432811811,164.5558263178315,6.731038654730157,55.29444007070188,143.18171759426443,139.90818968083337,1.7820615976324057,Loamy Soil,Pigeon Peas,Balanced Npk Fertilizer
31.491770567043723,0.5077585048344622,94.62984171709653,6.233680471079439,58.023326391496674,63.55736775930233,62.23203822479778,1.0147742470438894,Acidic Soil,Ground Nut,Lime
23.507594090148295,0.7504197218821366,68.88906287739077,4.08735943444439,51.83392765472331,51.022046885779226,47.62568774564816,1.4220668536466898,Peaty Soil,Lentil,Muriate Of Potash
25.798103170754917,0.2281734424526927,110.72591039518741,6.154589728600757,58.28851158495794,50.43109608724065,52.97911947927119,2.2890441902769276,Peaty Soil,Sugarcane,Dap
36.820648018059785,0.42937102095582735,126.73056162807617,7.215755604429737,69.99173704084657,160.4365096145627,118.01057245321056,0.720775918094435,Neutral Soil,Papaya,Compost
31.26760723450911,0.5529723975236193,0.0,6.545798235093586,60.71688721677168,90.44010927401918,56.86979541104066,2.168165319173499,Neutral Soil,Papaya,Water Retaining Fertilizer
22.872050747274976,0.7093517858504703,90.22960566576701,5.951748844258384,36.05540833690249,64.00940490314174,51.12668574903327,1.1600027828890607,Peaty Soil,Pomegranate,Urea
17.963828604910596,0.6848792076081957,97.1711949141588,5.609891413301639,52.91643229511489,32.23355730652854,47.468801150323884,1.7122669471022947,Peaty Soil,Kidney Beans,Dap
24.76868057690797,0.7290878148117347,74.05639447449055,6.2447440036473685,56.12084992876952,54.707059962287545,41.82951904867169,2.447870251434776,Acidic Soil,Moth Beans,Muriate Of Potash
23.619443769159517,0.5566050337182005,113.3838043036417,7.042826668026602,62.17249187328884,94.05377196525183,75.66605613695334,0.5937431031835088,Neutral Soil,Pomegranate,Compost
30.036680584737603,0.6564323104257387,45.830949097677475,6.747026262088542,58.27735294449793,80.68183237727958,51.02692988975154,1.8696146548322923,Acidic Soil,Muskmelon,Water Retaining Fertilizer
53.491543169119495,0.2263993509561753,128.37018696605304,7.185034505924917,67.60884550294509,141.78285761682497,142.81139418477977,0.6462983684847885,Loamy Soil,Adzuki Beans,Compost
20.269326907171173,0.8324952017867756,114.18453019537378,6.517710304197645,59.43943322118823,66.99810085030553,52.6826246766422,2.257844518651644,Peaty Soil,Orange,Organic Fertilizer
24.901005605694444,0.5942839970426186,88.12385824011619,5.779141265975769,62.668580993003616,74.4143602292914,0.0,1.8492627681889913,Acidic Soil,Banana,Muriate Of Potash
15.645614886517837,0.5719311369251399,46.07413517929846,6.408905928137786,55.96808135643138,52.8117250428754,49.617101727509976,1.4218716288566406,Acidic Soil,Peas,Water Retaining Fertilizer
20.400789503485683,0.8030779420065253,304.63897959614445,7.054347036241251,62.40869631390799,132.91279991177973,138.9369561643432,0.8591824306293591,Loamy Soil,Pomegranate,Compost
19.291926763968064,0.8033310171717877,103.44525033457145,6.239372203925314,59.63415092959718,67.23676383222174,60.68546419307653,1.1096712578224113,Peaty Soil,Pomegranate,Organic Fertilizer
46.48585967432852,0.620018385142597,65.24813838342867,7.605382725144308,49.8960015734105,34.771920317746414,48.28197344804392,0.9577798065179374,Peaty Soil,Millet,Dap
28.277290565828327,0.7428862098524608,69.8399837948556,6.428352691553391,35.88449403355783,90.82072804766665,61.92298346987741,0.9579428697299813,Loamy Soil,Papaya,Urea
24.79449940764985,0.4449604647854804,69.18097253938747,9.184591586290491,57.74414843213789,147.5096186232468,72.56413935575763,1.321878214634382,Neutral Soil,Watermelon,Gypsum
18.94861908325536,0.6594759103440784,189.33210552909478,5.369179658980669,57.09337720173958,33.79204890507523,70.61137860203348,0.8026184112079949,Acidic Soil,Pigeon Peas,Dap
25.165929560571854,1.0170044554809656,270.9916700027477,5.602518121548891,83.5517928178338,33.640282077305365,78.68462507827356,2.544984740473997,Peaty Soil,Rice,Dap
29.176582713951774,0.6027827127860663,166.13349737215566,7.345475076672976,72.11948668145534,79.93122582779658,84.72623324497947,1.5307101554989835,Neutral Soil,Sugarcane,Water Retaining Fertilizer
37.737770565631116,0.5023299452304136,86.2704998988937,5.195253882531986,34.41466561707697,31.459166556435736,44.98492005631148,0.5834948660056513,Acidic Soil,Mango,Urea
27.88792841828888,0.5180200123560907,79.21005705465024,6.5310293403500275,57.005942442861624,52.49435237681444,62.87479752192219,2.2833559160047154,Acidic Soil,Wheat,Water Retaining Fertilizer
24.66729140039306,0.5762227985691332,93.95342129535354,6.206693929555042,58.609916573867125,54.174970487000955,52.79976320432736,2.214942370099394,Acidic Soil,Maize,Lime
51.6658194874965,0.8029526926174854,103.9716798930043,5.46107697033161,68.91426381109447,48.59457207525602,161.28536030025407,1.1642394041223403,Acidic Soil,Adzuki Beans,Dap
49.03911564325293,0.46149744098608625,148.28045499346896,5.799503545801333,63.08081102699599,48.47536513004416,67.75983817916088,1.3539534921997087,Acidic Soil,Pigeon Peas,Dap
34.09271564988615,0.5195710952420994,97.93973890282862,7.647609565035815,69.64217586879353,138.8853750971625,132.28099640635097,1.0386831951721,Neutral Soil,Orange,Water Retaining Fertilizer
21.997489040890898,0.39388081332224867,52.51983751603699,6.275676948305655,51.46201649962438,119.95782127991768,82.05398533975934,2.548475230375168,Neutral Soil,Cotton,Water Retaining Fertilizer
4.1901537879872475,0.39268918130786074,175.15914623101884,6.7567238663618525,84.63838960945716,152.59294100931768,145.93312085630842,1.058865019975442,Neutral Soil,Papaya,Water Retaining Fertilizer
28.789034740784427,0.4142625967530472,58.1510536666922,6.576715806222052,54.248224710989646,104.57959511284193,51.499980722472195,2.01354302967285,Neutral Soil,Mung Bean,Water Retaining Fertilizer
47.69347730113484,0.6925357360194211,260.07413407293166,6.066303769231894,89.48722750546634,62.98265690187768,65.07726787773545,2.3077573587237086,Peaty Soil,Rice,Organic Fertilizer
24.71039817678387,0.6391567177880185,102.44292244779197,5.398424780859041,86.28596312906205,41.52079597998117,49.04475919102714,1.429881665841761,Acidic Soil,Sugarcane,Dap
25.833159739387458,0.8497583125858398,228.51983926679432,6.8252899947981245,76.78706742542562,149.3229076620744,147.70708608065684,1.2483809624501998,Loamy Soil,Rice,Balanced Npk Fertilizer
27.453041733767105,0.22133918590695698,58.973981607964454,5.97905065597602,62.86854468142915,81.67741267742564,51.41028922183042,0.5541079434851367,Acidic Soil,Mung Bean,Compost
25.761488834092454,0.4587235189312001,40.817243024752216,6.76697848436145,52.05526895034044,73.29323332562299,166.9503798256678,0.7707271166525231,Neutral Soil,Lentil,Compost
28.906500613155053,0.5328146873045078,37.558687460054884,8.083562624780148,54.71817222174824,177.36805735418423,44.92021097225812,1.466020237862657,Peaty Soil,Moth Beans,Muriate Of Potash
21.434525691456912,0.4633659556095918,101.44229228885366,6.037943993056593,65.87096885740758,33.49316991288817,57.91197728542175,1.1266332436342616,Acidic Soil,Pomegranate,Dap
50.82280787526638,0.6912625873149798,69.20618851097002,5.3704987314279204,57.25055459200422,56.55654754516189,38.61344354021413,2.0956583181322643,Acidic Soil,Adzuki Beans,Muriate Of Potash
24.781324552429897,0.45688161985667336,94.97969118715876,5.3250245108440994,50.94984347010327,34.74697024182467,46.69488507079651,1.1858798919688913,Acidic Soil,Kidney Beans,Dap
26.01879422360906,0.5876320240725315,89.10625474788203,6.8381331848622775,63.137425118576196,105.11113344835752,89.87418905404624,1.8933952355446355,Neutral Soil,Papaya,Water Retaining Fertilizer
22.19009148560928,0.4605736618836536,36.716696457740134,7.226989887660061,58.58353513997569,123.86486489223698,58.234793660112246,2.2992711326511746,Neutral Soil,Lentil,Water Retaining Fertilizer
40.75317120438449,0.972309334290218,132.6864684831395,6.8511774970038815,79.00624704520484,179.52050700385243,141.4012829685217,1.6075808367730235,Loamy Soil,Papaya,Balanced Npk Fertilizer
27.321991130554153,0.7994500932495487,300.6599518655112,6.541711319086927,52.334925848204804,78.22819993976809,46.51038282902643,1.7708486536280765,Peaty Soil,Muskmelon,Muriate Of Potash
23.283063589015498,0.4382240626202424,127.48758704283446,6.0930176610105455,58.706436163452764,48.287636928294994,49.20128896532503,1.9962426084649356,Acidic Soil,Maize,Dap
54.66478228275351,1.0003352274463808,108.61870901619255,6.626743642315605,69.06671324481624,63.261267314968805,73.6102320126166,2.235504981249332,Acidic Soil,Adzuki Beans,General Purpose Fertilizer
32.88008032065226,0.6664393496766616,125.7066664033387,6.259322275719526,67.10653239271323,42.59142970671584,64.03267673164066,0.8843307131077524,Acidic Soil,Ground Nut,Dap
26.02671133328317,0.4042678171584697,98.04667580051583,8.701728996970786,64.59461091218387,68.76637486508261,53.88711477781139,0.5166805962022237,Acidic Soil,Banana,Gypsum
53.10929169687252,0.6246135989030829,168.7196425643007,6.31245913313298,74.7523692721102,61.455480492924714,87.12554470646482,1.7373025940766225,Acidic Soil,Adzuki Beans,Water Retaining Fertilizer
17.047745770541415,0.46674237203562285,36.250746132447006,8.54947398665606,55.93308024212294,32.11254604878892,59.35696996840778,1.0897131624330254,Acidic Soil,Peas,Dap
21.82857361731349,0.4977056915287056,107.49710154241663,6.562758384420345,58.968702481230665,73.21390038800783,57.13296342358113,1.7684568398487972,Neutral Soil,Wheat,Water Retaining Fertilizer
25.981131981761443,0.723334792543393,37.84285050627641,6.719557103401364,55.94398438843104,103.48581869172698,53.16090996653711,0.0,Loamy Soil,Mung Bean,Compost
50.99549345695517,0.9975434324424852,116.25248936872016,6.668662094413548,74.48396820978769,60.4814299889483,73.6050320075169,2.38023618670987,Acidic Soil,Adzuki Beans,General Purpose Fertilizer
